WADMKK,WADMKC,probability,JOIN_ID
Adm. Kep. Seribu,Kepulauan Seribu Selatan,0.5902241817006523,Adm. Kep. Seribu_Kepulauan Seribu Selatan
Adm. Kep. Seribu,Kepulauan Seribu Utara,0.7720249827829552,Adm. Kep. Seribu_Kepulauan Seribu Utara
Bandung,Arjasari,0.6755208236036411,Bandung_Arjasari
Bandung,Baleendah,0.7119422939289812,Bandung_Baleendah
Bandung,Banjaran,0.6734756910873788,Bandung_Banjaran
Bandung,Bojongsoang,0.7177816681168849,Bandung_Bojongsoang
Bandung,Cangkuang,0.7001439137144245,Bandung_Cangkuang
Bandung,Cicalengka,0.6944641701263994,Bandung_Cicalengka
Bandung,Cikancung,0.6591623302651942,Bandung_Cikancung
Bandung,Cilengkrang,0.6915976237470818,Bandung_Cilengkrang
Bandung,Cileunyi,0.722335690565025,Bandung_Cileunyi
Bandung,Cimaung,0.6648536728063817,Bandung_Cimaung
Bandung,Cimenyan,0.6864384833604646,Bandung_Cimenyan
Bandung,Ciparay,0.7023737285074751,Bandung_Ciparay
Bandung,Ciwidey,0.6760024062624682,Bandung_Ciwidey
Bandung,Dayeuhkolot,0.7136761902614068,Bandung_Dayeuhkolot
Bandung,Ibun,0.6624757193442947,Bandung_Ibun
Bandung,Katapang,0.7208663300236058,Bandung_Katapang
Bandung,Kertasari,0.6172745655101691,Bandung_Kertasari
Bandung,Kutawaringin,0.694351131333407,Bandung_Kutawaringin
Bandung,Majalaya,0.7000095727286132,Bandung_Majalaya
Bandung,Margaasih,0.7375451574053741,Bandung_Margaasih
Bandung,Margahayu,0.7253647538220294,Bandung_Margahayu
Bandung,Nagreg,0.671202041611639,Bandung_Nagreg
Bandung,Pacet,0.664428758135569,Bandung_Pacet
Bandung,Pameungpeuk,0.7077105968678725,Bandung_Pameungpeuk
Bandung,Pangalengan,0.6718363279307551,Bandung_Pangalengan
Bandung,Paseh,0.6535755885755113,Bandung_Paseh
Bandung,Pasirjambu,0.6581891120747155,Bandung_Pasirjambu
Bandung,Rancabali,0.6355368040456275,Bandung_Rancabali
Bandung,Rancaekek,0.7139170110419341,Bandung_Rancaekek
Bandung,Solokanjeruk,0.6924116769968937,Bandung_Solokanjeruk
Bandung,Soreang,0.6867959588914697,Bandung_Soreang
Bandung Barat,Batujajar,0.6984836037973037,Bandung Barat_Batujajar
Bandung Barat,Cihampelas,0.6891048817024048,Bandung Barat_Cihampelas
Bandung Barat,Cikalongwetan,0.6913013843827314,Bandung Barat_Cikalongwetan
Bandung Barat,Cililin,0.6873869672295368,Bandung Barat_Cililin
Bandung Barat,Cipatat,0.6541245195808664,Bandung Barat_Cipatat
Bandung Barat,Cipeundeuy,0.6668747487634485,Bandung Barat_Cipeundeuy
Bandung Barat,Cipongkor,0.6414889117676269,Bandung Barat_Cipongkor
Bandung Barat,Cisarua,0.6761891820597704,Bandung Barat_Cisarua
Bandung Barat,Gununghalu,0.6426932357288393,Bandung Barat_Gununghalu
Bandung Barat,Lembang,0.6997979154832098,Bandung Barat_Lembang
Bandung Barat,Ngamprah,0.7109571461046696,Bandung Barat_Ngamprah
Bandung Barat,Padalarang,0.7077217866928396,Bandung Barat_Padalarang
Bandung Barat,Parongpong,0.6777369522634228,Bandung Barat_Parongpong
Bandung Barat,Rongga,0.6608320506548836,Bandung Barat_Rongga
Bandung Barat,Saguling,0.6788040367956776,Bandung Barat_Saguling
Bandung Barat,Sindangkerta,0.670949552107679,Bandung Barat_Sindangkerta
Bangkalan,Arosbaya,0.6477913596637285,Bangkalan_Arosbaya
Bangkalan,Bangkalan,0.6198290858264542,Bangkalan_Bangkalan
Bangkalan,Blega,0.6451758093643546,Bangkalan_Blega
Bangkalan,Burneh,0.6744662994298447,Bangkalan_Burneh
Bangkalan,Galis,0.5899269699684562,Bangkalan_Galis
Bangkalan,Geger,0.5750848872146089,Bangkalan_Geger
Bangkalan,Kamal,0.6796242737654503,Bangkalan_Kamal
Bangkalan,Klampis,0.5801674502398186,Bangkalan_Klampis
Bangkalan,Kokop,0.5452012701780505,Bangkalan_Kokop
Bangkalan,Konang,0.5859198723275353,Bangkalan_Konang
Bangkalan,Kwanyar,0.7108270406064525,Bangkalan_Kwanyar
Bangkalan,Labang,0.6765173334835101,Bangkalan_Labang
Bangkalan,Modung,0.6679568782954233,Bangkalan_Modung
Bangkalan,Sepulu,0.5572752404887856,Bangkalan_Sepulu
Bangkalan,Socah,0.6392919404554855,Bangkalan_Socah
Bangkalan,Tanah Merah,0.6410067715394342,Bangkalan_Tanah Merah
Bangkalan,Tanjung Bumi,0.5611983363471759,Bangkalan_Tanjung Bumi
Bangkalan,Tragah,0.7326418917683625,Bangkalan_Tragah
Banjarnegara,Banjarmangu,0.6236917162730629,Banjarnegara_Banjarmangu
Banjarnegara,Banjarnegara,0.5963160114223583,Banjarnegara_Banjarnegara
Banjarnegara,Batur,0.642321497293556,Banjarnegara_Batur
Banjarnegara,Bawang,0.5868540903025422,Banjarnegara_Bawang
Banjarnegara,Kalibening,0.6704111688792802,Banjarnegara_Kalibening
Banjarnegara,Karangkobar,0.6342716183970827,Banjarnegara_Karangkobar
Banjarnegara,Madukara,0.6163707264441783,Banjarnegara_Madukara
Banjarnegara,Mandiraja,0.6269429591478349,Banjarnegara_Mandiraja
Banjarnegara,Pagedongan,0.5991529331263854,Banjarnegara_Pagedongan
Banjarnegara,Pagentan,0.6320934715439359,Banjarnegara_Pagentan
Banjarnegara,Pandanarum,0.6831412722898018,Banjarnegara_Pandanarum
Banjarnegara,Pejawaran,0.6403204509542741,Banjarnegara_Pejawaran
Banjarnegara,Punggelan,0.616953765335112,Banjarnegara_Punggelan
Banjarnegara,Purwanegara,0.5904974182508237,Banjarnegara_Purwanegara
Banjarnegara,Purworeja Klampok,0.6212216701427227,Banjarnegara_Purworeja Klampok
Banjarnegara,Rakit,0.5707750829064294,Banjarnegara_Rakit
Banjarnegara,Sigaluh,0.5953216144450664,Banjarnegara_Sigaluh
Banjarnegara,Susukan,0.6892345912257677,Banjarnegara_Susukan
Banjarnegara,Wanadadi,0.5994421044469805,Banjarnegara_Wanadadi
Banjarnegara,Wanayasa,0.6538879515908925,Banjarnegara_Wanayasa
Bantul,Bambanglipuro,0.6488863494950182,Bantul_Bambanglipuro
Bantul,Banguntapan,0.6017380297806765,Bantul_Banguntapan
Bantul,Bantul,0.6461504213107154,Bantul_Bantul
Bantul,Dlingo,0.5983937625068431,Bantul_Dlingo
Bantul,Imogiri,0.6084909791790596,Bantul_Imogiri
Bantul,Jetis,0.643845172371488,Bantul_Jetis
Bantul,Kasihan,0.612645221934928,Bantul_Kasihan
Bantul,Kretek,0.6417752035374329,Bantul_Kretek
Bantul,Pajangan,0.5940289026161316,Bantul_Pajangan
Bantul,Pandak,0.6623240119959162,Bantul_Pandak
Bantul,Piyungan,0.5830967056593216,Bantul_Piyungan
Bantul,Pleret,0.5542131586507747,Bantul_Pleret
Bantul,Pundong,0.6342089763006171,Bantul_Pundong
Bantul,Sanden,0.6427942283980208,Bantul_Sanden
Bantul,Sedayu,0.6095281727904023,Bantul_Sedayu
Bantul,Sewon,0.6228026662879602,Bantul_Sewon
Bantul,Srandakan,0.6736520530896694,Bantul_Srandakan
Banyumas,Ajibarang,0.630497410578757,Banyumas_Ajibarang
Banyumas,Banyumas,0.7209929113370293,Banyumas_Banyumas
Banyumas,Baturraden,0.6842890886890882,Banyumas_Baturraden
Banyumas,Cilongok,0.6798322984033506,Banyumas_Cilongok
Banyumas,Gumelar,0.5902062159546679,Banyumas_Gumelar
Banyumas,Jatilawang,0.6607987404580283,Banyumas_Jatilawang
Banyumas,Kalibagor,0.704571282312459,Banyumas_Kalibagor
Banyumas,Karanglewas,0.6728893875560282,Banyumas_Karanglewas
Banyumas,Kebasen,0.7124972649899121,Banyumas_Kebasen
Banyumas,Kedungbanteng,0.6245997353781405,Banyumas_Kedungbanteng
Banyumas,Kembaran,0.6216357661774068,Banyumas_Kembaran
Banyumas,Kemranjen,0.6887497180923653,Banyumas_Kemranjen
Banyumas,Lumbir,0.5805660582365694,Banyumas_Lumbir
Banyumas,Patikraja,0.6770542060708471,Banyumas_Patikraja
Banyumas,Pekuncen,0.6154966768353765,Banyumas_Pekuncen
Banyumas,Purwojati,0.6607276073427775,Banyumas_Purwojati
Banyumas,Purwokerto Barat,0.6088988292581169,Banyumas_Purwokerto Barat
Banyumas,Purwokerto Selatan,0.6278525240926943,Banyumas_Purwokerto Selatan
Banyumas,Purwokerto Timur,0.5938988243610536,Banyumas_Purwokerto Timur
Banyumas,Purwokerto Utara,0.6149950439910965,Banyumas_Purwokerto Utara
Banyumas,Rawalo,0.6816784568200979,Banyumas_Rawalo
Banyumas,Sokaraja,0.6549496173589051,Banyumas_Sokaraja
Banyumas,Somagede,0.6840854043015808,Banyumas_Somagede
Banyumas,Sumbang,0.678481302031302,Banyumas_Sumbang
Banyumas,Sumpiuh,0.6759738677988678,Banyumas_Sumpiuh
Banyumas,Tambak,0.6571980638642402,Banyumas_Tambak
Banyumas,Wangon,0.5905522723836187,Banyumas_Wangon
Banyuwangi,Bangorejo,0.4016740571949551,Banyuwangi_Bangorejo
Banyuwangi,Banyuwangi,0.4449424751718874,Banyuwangi_Banyuwangi
Banyuwangi,Blimbingsari,0.4616536740693092,Banyuwangi_Blimbingsari
Banyuwangi,Cluring,0.4598331706649047,Banyuwangi_Cluring
Banyuwangi,Gambiran,0.4391507503074842,Banyuwangi_Gambiran
Banyuwangi,Genteng,0.4585186500204306,Banyuwangi_Genteng
Banyuwangi,Giri,0.4443023830400768,Banyuwangi_Giri
Banyuwangi,Glagah,0.4289055341373456,Banyuwangi_Glagah
Banyuwangi,Glenmore,0.42559966223147366,Banyuwangi_Glenmore
Banyuwangi,Kabat,0.4462407453313803,Banyuwangi_Kabat
Banyuwangi,Kalibaru,0.47130458867757646,Banyuwangi_Kalibaru
Banyuwangi,Kalipuro,0.3995255717794421,Banyuwangi_Kalipuro
Banyuwangi,Licin,0.43664268734361644,Banyuwangi_Licin
Banyuwangi,Muncar,0.46345223844782707,Banyuwangi_Muncar
Banyuwangi,Pesanggaran,0.4772944416350764,Banyuwangi_Pesanggaran
Banyuwangi,Purwoharjo,0.4594865227909349,Banyuwangi_Purwoharjo
Banyuwangi,Rogojampi,0.4456438505594856,Banyuwangi_Rogojampi
Banyuwangi,Sempu,0.43357147578943284,Banyuwangi_Sempu
Banyuwangi,Siliragung,0.4508180097336445,Banyuwangi_Siliragung
Banyuwangi,Singojuruh,0.44595786358464395,Banyuwangi_Singojuruh
Banyuwangi,Songgon,0.46307418558393787,Banyuwangi_Songgon
Banyuwangi,Srono,0.4615835005293988,Banyuwangi_Srono
Banyuwangi,Tegaldlimo,0.3774452207579144,Banyuwangi_Tegaldlimo
Banyuwangi,Tegalsari,0.45116669935671505,Banyuwangi_Tegalsari
Banyuwangi,Wongsorejo,0.42187427873983635,Banyuwangi_Wongsorejo
Batang,Bandar,0.6768652757373345,Batang_Bandar
Batang,Banyuputih,0.6500125816993464,Batang_Banyuputih
Batang,Batang,0.8283755034181506,Batang_Batang
Batang,Bawang,0.6126819965809903,Batang_Bawang
Batang,Blado,0.6560029367691133,Batang_Blado
Batang,Gringsing,0.7525742373639432,Batang_Gringsing
Batang,Kandeman,0.7756262485880133,Batang_Kandeman
Batang,Limpung,0.6699954540557481,Batang_Limpung
Batang,Pecalungan,0.6658842280268749,Batang_Pecalungan
Batang,Reban,0.6530492404654169,Batang_Reban
Batang,Subah,0.6894214395082042,Batang_Subah
Batang,Tersono,0.659581989742284,Batang_Tersono
Batang,Tulis,0.744432194929254,Batang_Tulis
Batang,Warungasem,0.8020129178011535,Batang_Warungasem
Batang,Wonotunggal,0.7197119083530846,Batang_Wonotunggal
Bekasi,Babelan,0.7204536675742556,Bekasi_Babelan
Bekasi,Bojongmangu,0.6566876944778648,Bekasi_Bojongmangu
Bekasi,Cabangbungin,0.688538042994158,Bekasi_Cabangbungin
Bekasi,Cibarusah,0.7072784387181447,Bekasi_Cibarusah
Bekasi,Cibitung,0.7476615404203639,Bekasi_Cibitung
Bekasi,Cikarang Barat,0.759785922247687,Bekasi_Cikarang Barat
Bekasi,Cikarang Pusat,0.687708583573289,Bekasi_Cikarang Pusat
Bekasi,Cikarang Selatan,0.7207564259270142,Bekasi_Cikarang Selatan
Bekasi,Cikarang Timur,0.7228260607040019,Bekasi_Cikarang Timur
Bekasi,Cikarang Utara,0.7317365846571728,Bekasi_Cikarang Utara
Bekasi,Karang Bahagia,0.6849929751620928,Bekasi_Karang Bahagia
Bekasi,Kedung Waringin,0.6781903922874511,Bekasi_Kedung Waringin
Bekasi,Muaragembong,0.6507922415733562,Bekasi_Muaragembong
Bekasi,Pebayuran,0.6446403154035504,Bekasi_Pebayuran
Bekasi,Serang Baru,0.7188382801838682,Bekasi_Serang Baru
Bekasi,Setu,0.738931512768278,Bekasi_Setu
Bekasi,Sukakarya,0.6654812328194678,Bekasi_Sukakarya
Bekasi,Sukatani,0.7110356773945008,Bekasi_Sukatani
Bekasi,Sukawangi,0.6887999252381605,Bekasi_Sukawangi
Bekasi,Tambelang,0.6981087903926138,Bekasi_Tambelang
Bekasi,Tambun Selatan,0.7570351654881067,Bekasi_Tambun Selatan
Bekasi,Tambun Utara,0.7564102833441068,Bekasi_Tambun Utara
Bekasi,Tarumajaya,0.6884912993868871,Bekasi_Tarumajaya
Blitar,Bakung,0.5307889037519072,Blitar_Bakung
Blitar,Binangun,0.5061777345203817,Blitar_Binangun
Blitar,Doko,0.5039852911450435,Blitar_Doko
Blitar,Gandusari,0.5070503274159621,Blitar_Gandusari
Blitar,Garum,0.5625834412319707,Blitar_Garum
Blitar,Kademangan,0.48896226942991666,Blitar_Kademangan
Blitar,Kanigoro,0.5375750211346961,Blitar_Kanigoro
Blitar,Kesamben,0.4789574433392548,Blitar_Kesamben
Blitar,Nan,0.5585201844337295,Blitar_Nan
Blitar,Nglegok,0.4980568911137025,Blitar_Nglegok
Blitar,Panggungrejo,0.5078316368272252,Blitar_Panggungrejo
Blitar,Ponggok,0.5659353618259967,Blitar_Ponggok
Blitar,Sanankulon,0.5712226900550431,Blitar_Sanankulon
Blitar,Selopuro,0.5299727574712872,Blitar_Selopuro
Blitar,Selorejo,0.4880843414411526,Blitar_Selorejo
Blitar,Srengat,0.5789402003225536,Blitar_Srengat
Blitar,Sutojayan,0.5306490360946244,Blitar_Sutojayan
Blitar,Talun,0.5474771780507076,Blitar_Talun
Blitar,Udanawu,0.5821755150078682,Blitar_Udanawu
Blitar,Wates,0.5131365163044732,Blitar_Wates
Blitar,Wlingi,0.5278590665526426,Blitar_Wlingi
Blitar,Wonodadi,0.5836495770569303,Blitar_Wonodadi
Blitar,Wonotirto,0.523901837094794,Blitar_Wonotirto
Blora,Banjarejo,0.6329805000984567,Blora_Banjarejo
Blora,Blora,0.6421125572569846,Blora_Blora
Blora,Bogorejo,0.5993333392527662,Blora_Bogorejo
Blora,Cepu,0.6158328585243446,Blora_Cepu
Blora,Japah,0.6120187765279091,Blora_Japah
Blora,Jati,0.59646625547655,Blora_Jati
Blora,Jepon,0.5773882032312374,Blora_Jepon
Blora,Jiken,0.6030923906588769,Blora_Jiken
Blora,Kedungtuban,0.5998554081968945,Blora_Kedungtuban
Blora,Kradenan,0.6391363798396309,Blora_Kradenan
Blora,Kunduran,0.6711854066298342,Blora_Kunduran
Blora,Ngawen,0.6379221231812566,Blora_Ngawen
Blora,Randublatung,0.6021283027859657,Blora_Randublatung
Blora,Sambong,0.589003899411562,Blora_Sambong
Blora,Todanan,0.626587615695278,Blora_Todanan
Blora,Tunjungan,0.6039638095994132,Blora_Tunjungan
Bogor,Babakan Madang,0.6409731051456284,Bogor_Babakan Madang
Bogor,Bojong Gede,0.7075961704789884,Bogor_Bojong Gede
Bogor,Caringin,0.6666447979952623,Bogor_Caringin
Bogor,Cariu,0.631800452145034,Bogor_Cariu
Bogor,Ciampea,0.6247570068648239,Bogor_Ciampea
Bogor,Ciawi,0.6550235039298505,Bogor_Ciawi
Bogor,Cibinong,0.7231061160889338,Bogor_Cibinong
